name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,player_id,points_last_3,points_last_5,points_avg_5,minutes_last_5,starts_last_5,goals_last_5,assists_last_5,bps_avg_5,influence_avg_5,creativity_avg_5,threat_avg_5,ict_index_avg_5,form_5,price
Che Adams,FWD,Southampton,0.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,11,0,0,0,0,25,0,130770,0,0,1,0.0,0,-26137,1506,27643,62,False,0,25,411,3.0,14.0,2.8,240.0,3.0,0.0,2.0,6.6,6.359999999999999,7.4,4.0,1.7,2.8,6.2
Che Adams,FWD,Southampton,0.0,1,0,9,1,17.7,411,0.33,0.33,0.0,1.15,259,0,0,3.4,14.6,2023-03-04T17:30:00Z,62,10,0,0,0,0,26,0,114450,1,0,1,2.0,4,-23261,124,23385,61,True,1,26,411,1.0,5.0,1.0,156.0,2.0,0.0,0.0,1.4,1.52,2.96,1.8,0.56,1.0,6.1
Che Adams,FWD,Southampton,2.2,0,0,3,0,15.8,411,0.01,0.36,0.35,2.01,69,2,0,3.9,5.8,2023-03-15T19:30:00Z,90,4,0,0,0,0,27,0,129405,1,2,0,17.0,2,11664,17500,5836,61,True,0,27,411,4.0,7.0,1.4,158.0,2.0,0.0,1.0,2.8,4.4399999999999995,4.08,1.8,1.02,1.4,6.1
Che Adams,FWD,Southampton,2.2,0,0,1,1,4.3,411,0.01,0.05,0.04,0.81,267,0,0,1.2,1.6,2023-03-12T14:00:00Z,75,14,0,0,0,0,27,0,129405,1,0,0,6.0,2,11664,17500,5836,61,False,0,27,411,4.0,7.0,1.4,158.0,2.0,0.0,1.0,2.8,4.4399999999999995,4.08,1.8,1.02,1.4,6.1
Che Adams,FWD,Southampton,2.9,0,3,32,0,11.9,411,0.02,0.81,0.79,2.09,279,2,1,9.6,36.8,2023-03-18T15:00:00Z,69,18,0,0,0,0,28,0,123833,1,3,3,47.0,9,-2667,4646,7313,61,True,0,28,411,8.0,9.0,1.8,243.0,3.0,0.0,1.0,2.6,3.66,5.910000000000001,2.7,1.21,1.8,6.1
Che Adams,FWD,Southampton,2.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2023-04-02T13:00:00Z,0,19,0,0,0,0,29,0,115659,0,0,1,0.0,0,-8461,4352,12813,61,False,0,29,411,17.0,17.0,3.4,296.0,4.0,1.0,1.0,8.6,11.02,7.9300000000000015,12.1,3.1100000000000003,3.4,6.1
Che Adams,FWD,Southampton,0.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,298,0,0,0.0,0.0,2023-04-08T16:30:00Z,0,13,0,0,0,0,30,0,107097,0,4,1,0.0,0,-9172,231,9403,61,True,0,30,411,13.0,17.0,3.4,296.0,4.0,1.0,1.0,8.6,11.02,7.9300000000000015,12.1,3.11,3.4,6.1
Che Adams,FWD,Southampton,0.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,0,0,0,0,31,0,100314,0,2,0,0.0,0,-6835,252,7087,61,True,0,31,411,9.0,17.0,3.4,296.0,4.0,1.0,1.0,8.6,11.02,7.9300000000000015,12.1,3.11,3.4,6.1
Che Adams,FWD,Southampton,0.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2023-04-21T19:00:00Z,0,1,0,0,0,0,32,0,96404,0,3,3,0.0,0,-3854,253,4107,60,False,0,32,411,0.0,13.0,2.6,234.0,3.0,1.0,0.0,6.8,8.099999999999998,4.390000000000001,11.7,2.4299999999999997,2.6,6.0
Che Adams,FWD,Southampton,0.1,0,0,0,0,0.0,411,0.02,0.02,0.0,0.04,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,29,3,0,0,0,0,33,0,94830,0,1,0,0.0,1,-1792,79,1871,60,True,0,33,411,0.0,9.0,1.8,69.0,1.0,1.0,0.0,6.4,7.359999999999999,2.380000000000001,9.4,1.9199999999999995,1.8,6.0
Che Adams,FWD,Southampton,-0.6,0,0,3,0,1.3,411,0.01,0.01,0.0,1.67,340,2,0,0.5,4.0,2023-04-30T13:00:00Z,13,15,0,0,0,0,34,0,95082,0,1,3,0.0,1,92,1292,1200,60,False,0,34,411,1.0,1.0,0.2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0
Che Adams,FWD,Southampton,0.3,0,0,-6,0,4.3,411,0.01,0.69,0.68,1.69,347,4,0,2.8,0.0,2023-05-08T19:00:00Z,75,16,0,0,0,0,35,0,96009,1,3,4,30.0,2,688,2228,1540,60,False,0,35,411,2.0,2.0,0.4,42.0,0.0,0.0,0.0,0.6,0.8,0.26000000000000073,0.0,0.1,0.4,6.0
Che Adams,FWD,Southampton,0.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,9,0,0,0,0,36,0,94978,0,2,0,0.0,0,-1107,789,1896,60,True,0,36,411,4.0,4.0,0.8,117.0,1.0,0.0,0.0,-0.6,0.8,1.1200000000000006,6.0,0.6599999999999999,0.8,6.0
Che Adams,FWD,Southampton,0.1,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,5,0,0,0,0,37,0,92892,0,1,3,0.0,0,-1958,95,2053,60,False,0,37,411,3.0,4.0,0.8,117.0,1.0,0.0,0.0,-0.6,0.8,1.1200000000000006,6.0,0.6599999999999999,0.8,6.0
Che Adams,FWD,Southampton,0.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,12,0,0,0,0,38,0,91759,0,4,4,0.0,0,-1188,195,1383,60,True,0,38,411,2.0,4.0,0.8,117.0,1.0,0.0,0.0,-0.6,0.8,1.1200000000000006,6.0,0.6599999999999999,0.8,6.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,18,0,0,0,0,1,0,452,0,1,4,0.0,0,0,0,0,50,False,0,1,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,11,0,0,0,0,2,0,393,0,2,2,0.0,0,-97,13,110,50,True,0,2,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,317,0,2,1,0.0,0,-79,0,79,50,False,0,3,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,0,4,0,279,0,1,0,0.0,0,-42,0,42,50,True,0,4,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,6,0,0,0,0,5,0,266,0,1,2,0.0,0,-13,0,13,50,True,0,5,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,20,0,0,0,0,6,0,252,0,0,1,0.0,0,-14,0,14,50,False,0,6,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,2,0,0,0,0,8,0,244,0,0,1,0.0,0,-2,0,2,50,False,0,8,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,8,0,0,0,0,9,0,238,0,2,1,0.0,0,-6,0,6,50,True,0,9,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,13,0,0,0,0,10,0,228,0,0,4,0.0,0,-9,0,9,50,False,0,10,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,19,0,0,0,0,11,0,224,0,1,1,0.0,0,-5,0,5,50,True,0,11,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,3,0,0,0,0,12,0,222,0,1,0,0.0,0,-2,0,2,50,False,0,12,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,1,0,0,0,0,13,0,222,0,1,1,0.0,0,0,0,0,50,True,0,13,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,7,0,0,0,0,14,0,220,0,0,1,0.0,0,-2,0,2,50,False,0,14,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,15,0,0,0,0,15,0,217,0,4,1,0.0,0,-3,0,3,50,True,0,15,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,12,0,0,0,0,16,0,216,0,1,3,0.0,0,-1,0,1,50,False,0,16,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,5,0,0,0,0,17,0,214,0,3,1,0.0,0,-2,0,2,50,True,0,17,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,9,0,0,0,0,18,0,214,0,1,2,0.0,0,0,0,0,50,False,0,18,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,16,0,0,0,0,19,0,214,0,1,0,0.0,0,0,0,0,50,True,0,19,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,8,0,0,0,0,20,0,213,0,2,1,0.0,0,-1,0,1,50,False,0,20,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,2,0,0,0,0,21,0,213,0,1,0,0.0,0,0,0,0,50,True,0,21,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,4,0,0,0,0,22,0,213,0,0,3,0.0,0,0,0,0,50,False,0,22,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,20,0,0,0,0,23,0,213,0,2,1,0.0,0,0,0,0,50,True,0,23,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,6,0,0,0,0,24,0,213,0,1,0,0.0,0,0,0,0,50,False,0,24,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,11,0,0,0,0,25,0,211,0,0,1,0.0,0,-2,0,2,50,False,0,25,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,259,0,0,0.0,0.0,2023-03-04T17:30:00Z,0,10,0,0,0,0,26,0,211,0,0,1,0.0,0,0,0,0,50,True,0,26,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,4,0,0,0,0,27,0,211,0,2,0,0.0,0,0,0,0,50,True,0,27,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,267,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,14,0,0,0,0,27,0,211,0,0,0,0.0,0,0,0,0,50,False,0,27,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,279,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,18,0,0,0,0,28,0,211,0,3,3,0.0,0,0,0,0,50,True,0,28,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2023-04-02T13:00:00Z,0,19,0,0,0,0,29,0,211,0,0,1,0.0,0,0,0,0,50,False,0,29,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,298,0,0,0.0,0.0,2023-04-08T16:30:00Z,0,13,0,0,0,0,30,0,211,0,4,1,0.0,0,0,0,0,50,True,0,30,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,0,0,0,0,31,0,211,0,2,0,0.0,0,0,0,0,50,True,0,31,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2023-04-21T19:00:00Z,0,1,0,0,0,0,32,0,211,0,3,3,0.0,0,0,0,0,50,False,0,32,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,3,0,0,0,0,33,0,211,0,1,0,0.0,0,0,0,0,50,True,0,33,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,15,0,0,0,0,34,0,211,0,1,3,0.0,0,0,0,0,50,False,0,34,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,16,0,0,0,0,35,0,211,0,3,4,0.0,0,0,0,0,50,False,0,35,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,9,0,0,0,0,36,0,210,0,2,0,0.0,0,-1,0,1,50,True,0,36,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,5,0,0,0,0,37,0,210,0,1,3,0.0,0,0,0,0,50,False,0,37,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nathan Tella,MID,Southampton,0.0,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,12,0,0,0,0,38,0,210,0,4,4,0.0,0,0,0,0,50,True,0,38,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Lyanco Silveira Neves Vojnovic,DEF,Southampton,1.4,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,18,0,0,0,0,1,0,3550,0,1,4,0.0,0,0,0,0,45,False,0,1,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.1,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,11,0,0,0,0,2,0,3573,0,2,2,0.0,0,-675,35,710,45,True,0,2,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.3,0,0,4,0,0.0,413,0.0,0.0,0.0,0.0,26,0,0,0.3,3.0,2022-08-20T14:00:00Z,2,10,0,0,0,0,3,0,3560,0,2,1,0.0,1,-421,44,465,45,False,0,3,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,2,0,0.3,413,0.0,0.0,0.0,0.0,39,0,0,0.3,0.2,2022-08-27T11:30:00Z,1,14,0,0,0,0,4,0,3824,0,1,0,2.0,1,-239,77,316,45,True,0,4,413,1.0,1.0,0.3333333333333333,2.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.09999999999999999,0.3333333333333333,4.5
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.1,0,0,3,0,0.0,413,0.0,0.0,0.0,0.0,50,0,0,0.5,5.0,2022-08-30T18:45:00Z,4,6,0,0,0,0,5,0,4052,0,1,2,0.0,1,-228,84,312,45,True,0,5,413,2.0,2.0,0.5,3.0,0.0,0.0,0.0,1.5,0.8,0.075,0.5,0.15,0.5,4.5
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.6,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,20,0,0,0,0,6,0,4397,0,0,1,0.0,0,-187,129,316,45,False,0,6,413,3.0,3.0,0.6,7.0,0.0,0.0,0.0,1.8,1.64,0.06,0.4,0.22000000000000003,0.6,4.5
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.5,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,2,0,0,0,0,8,0,4596,0,0,1,0.0,0,-36,49,85,44,False,0,8,413,2.0,3.0,0.6,7.0,0.0,0.0,0.0,1.8,1.64,0.06,0.4,0.22000000000000003,0.6,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,8,0,0,0,0,9,0,4544,0,2,1,0.0,0,-140,45,185,44,True,0,9,413,1.0,3.0,0.6,7.0,0.0,0.0,0.0,1.8,1.64,0.06,0.4,0.22000000000000003,0.6,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,-1.0,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,13,0,0,0,0,10,0,4538,0,0,4,0.0,0,-109,69,178,44,False,0,10,413,0.0,2.0,0.4,5.0,0.0,0.0,0.0,1.0,1.04,0.06,0.4,0.15999999999999998,0.4,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,19,0,0,0,0,11,0,4520,0,1,1,0.0,0,-81,45,126,44,True,0,11,413,0.0,1.0,0.2,4.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.1,0.2,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,8,0,0.3,413,0.0,0.0,0.0,0.0,112,0,0,3.0,11.4,2022-10-19T18:30:00Z,26,3,0,0,0,0,12,0,4523,0,1,0,18.0,1,-59,51,110,44,False,0,12,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,-0.1,0,0,5,0,0.5,413,0.0,0.0,0.0,0.0,127,1,0,2.7,18.2,2022-10-23T13:00:00Z,90,1,0,0,0,0,13,0,4497,0,1,1,8.0,1,-64,40,104,44,True,1,13,413,1.0,1.0,0.2,26.0,0.0,0.0,0.0,1.6,2.2800000000000002,0.06,3.6,0.6,0.2,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.5,0,0,9,0,1.0,413,0.0,0.0,0.0,0.0,135,1,0,2.2,15.4,2022-10-29T14:00:00Z,90,7,0,0,0,0,14,0,4694,0,0,1,6.0,1,126,227,101,44,False,1,14,413,2.0,2.0,0.4,116.0,1.0,0.0,0.0,2.6,5.92,0.16,5.2,1.1400000000000001,0.4,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.6,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,15,0,0,0,0,15,0,4705,0,4,1,0.0,0,-44,96,140,44,True,0,15,413,3.0,3.0,0.6,206.0,2.0,0.0,0.0,4.4,9.0,0.36,6.4,1.58,0.6,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,-0.3,0,0,4,0,0.2,413,0.00102,0.00102,0.0,0.2822,154,0,0,0.7,6.6,2022-11-12T15:00:00Z,18,12,0,0,0,0,16,0,4740,0,1,3,0.0,1,-32,108,140,44,False,0,16,413,2.0,3.0,0.6,206.0,2.0,0.0,0.0,4.4,9.0,0.36,6.4,1.58,0.6,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,1.0,0,0,16,0,4.6,413,0.0327,0.0762,0.0435,0.6408,170,3,0,2.2,13.0,2022-12-26T15:00:00Z,90,5,0,0,0,0,17,0,4810,1,3,1,4.0,1,-12,290,302,44,True,0,17,413,2.0,4.0,0.8,224.0,2.0,0.0,0.0,5.2,10.319999999999999,0.4,6.4,1.72,0.8,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,1.0,0,0,10,0,10.3,413,0.00226,0.01786,0.0156,1.5336,173,2,0,2.6,13.4,2022-12-31T15:00:00Z,90,9,0,0,0,0,18,0,4842,1,1,2,2.0,1,-1,76,77,44,False,0,18,413,2.0,4.0,0.8,288.0,3.0,0.0,0.0,6.8,10.64,1.26,3.6,1.56,0.8,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,1.8,0,0,9,0,0.6,413,0.00446,0.00446,0.0,1.3365,190,1,0,0.7,6.2,2023-01-04T19:30:00Z,84,16,0,0,0,0,19,0,4903,1,1,0,0.0,2,23,100,77,44,True,0,19,413,3.0,4.0,0.8,288.0,3.0,0.0,0.0,7.8,9.68,3.22,2.4,1.5400000000000003,0.8,4.4
Lyanco Silveira Neves Vojnovic,DEF,Southampton,1.2,0,0,11,0,0.3,413,0.00083,0.00083,0.0,1.4069,195,1,0,0.8,8.0,2023-01-14T15:00:00Z,90,8,0,0,0,0,20,0,5476,1,2,1,0.0,1,493,643,150,44,False,1,20,413,4.0,5.0,1.0,282.0,3.0,0.0,0.0,7.8,7.839999999999999,3.14,1.2,1.24,1.0,4.4
