name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,player_id,points_last_3,points_last_5,points_avg_5,minutes_last_5,starts_last_5,goals_last_5,assists_last_5,bps_avg_5,influence_avg_5,creativity_avg_5,threat_avg_5,ict_index_avg_5,form_5,price
Alex Nicolao Telles,DEF,Man Utd,1.9,1,3,26,0,34.0,568,192,2,0,6.6,24.4,2021-01-27T20:15:00Z,81,15,0,0,0,0,20,0,62741,2,1,8.0,7,-10336,1295,11631,55,True,0,20,568,0.0,1.0,0.2,45.0,0.0,0.0,0.0,1.8,0.32,1.42,0.0,0.18,0.2,5.5
Alex Nicolao Telles,DEF,Man Utd,1.4,0,0,0,0,0.0,568,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,60396,0,0,0.0,0,-2828,963,3791,55,False,0,21,568,7.0,8.0,1.6,126.0,1.0,0.0,1.0,7.0,5.2,8.22,1.6,1.5,1.6,5.5
Alex Nicolao Telles,DEF,Man Utd,1.7,0,0,0,0,0.0,568,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,57511,0,9,0.0,0,-3131,605,3736,55,True,0,22,568,7.0,7.0,1.4,81.0,1.0,0.0,1.0,5.2,4.88,6.8,1.6,1.3199999999999998,1.4,5.5
Alex Nicolao Telles,DEF,Man Utd,1.5,0,0,0,0,0.0,568,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,7,0,0,0,0,23,0,51867,3,3,0.0,0,-5850,393,6243,55,True,0,23,568,7.0,7.0,1.4,81.0,1.0,0.0,1.0,5.2,4.88,6.8,1.6,1.3199999999999998,1.4,5.5
Alex Nicolao Telles,DEF,Man Utd,2.2,0,0,0,0,0.0,568,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,18,0,0,0,0,24,0,48651,1,1,0.0,0,-3583,528,4111,54,False,0,24,568,0.0,7.0,1.4,81.0,1.0,0.0,1.0,5.2,4.88,6.8,1.6,1.3199999999999998,1.4,5.4
Alex Nicolao Telles,DEF,Man Utd,0.5,0,0,0,0,0.0,568,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,47419,1,3,0.0,0,-1614,461,2075,54,True,0,25,568,0.0,7.0,1.4,81.0,1.0,0.0,1.0,5.2,4.88,6.8,1.6,1.3199999999999998,1.4,5.4
Alex Nicolao Telles,DEF,Man Utd,0.5,0,0,0,0,0.0,568,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,0,0,0,0,26,0,45757,0,0,0.0,0,-1916,319,2235,54,False,0,26,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Alex Nicolao Telles,DEF,Man Utd,0.5,0,0,0,0,0.0,568,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,6,0,0,0,0,26,0,45757,0,0,0.0,0,-1916,319,2235,54,False,0,26,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Alex Nicolao Telles,DEF,Man Utd,-0.5,0,0,0,0,0.0,568,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,44811,2,0,0.0,0,-1207,151,1358,54,False,0,27,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Alex Nicolao Telles,DEF,Man Utd,0.0,0,0,0,0,0.0,568,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,43910,0,1,0.0,0,-1046,142,1188,54,True,0,28,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Alex Nicolao Telles,DEF,Man Utd,0.5,0,0,0,0,0.0,568,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,3,0,0,0,0,30,0,43127,1,2,0.0,0,-477,113,590,53,True,0,30,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Alex Nicolao Telles,DEF,Man Utd,0.0,0,0,0,0,0.0,568,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,42939,3,1,0.0,0,-268,214,482,53,False,0,31,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Alex Nicolao Telles,DEF,Man Utd,1.0,0,0,0,0,0.0,568,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,4,0,0,0,0,32,0,42662,1,3,0.0,0,-353,210,563,53,True,0,32,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Alex Nicolao Telles,DEF,Man Utd,0.5,0,0,0,0,0.0,568,322,0,0,0.0,0.0,2021-04-25T13:00:00Z,0,10,0,0,0,0,33,0,42346,0,0,0.0,0,-383,73,456,53,False,0,33,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Alex Nicolao Telles,DEF,Man Utd,0.0,0,0,0,0,0.0,568,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,11,0,0,0,0,35,0,42027,4,2,0.0,0,-156,196,352,53,True,0,35,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Alex Nicolao Telles,DEF,Man Utd,0.0,0,0,0,0,0.0,568,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,2,0,0,0,0,35,0,42027,3,1,0.0,0,-156,196,352,53,False,0,35,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Alex Nicolao Telles,DEF,Man Utd,0.0,0,0,17,0,17.1,568,352,2,0,5.0,31.2,2021-05-11T17:00:00Z,90,9,0,0,0,0,35,0,42027,2,1,2.0,1,-156,196,352,53,True,0,35,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Alex Nicolao Telles,DEF,Man Utd,0.7,0,0,0,0,0.0,568,364,0,0,0.0,0.0,2021-05-18T17:00:00Z,0,8,0,0,0,0,37,0,42230,1,1,0.0,0,299,549,250,53,True,0,37,568,1.0,1.0,0.2,90.0,1.0,0.0,0.0,1.1333333333333333,2.08,1.1400000000000001,0.13333333333333333,0.33333333333333337,0.2,5.3
Alex Nicolao Telles,DEF,Man Utd,2.5,0,0,14,0,15.8,568,378,1,0,3.2,15.4,2021-05-23T15:00:00Z,90,20,0,0,0,0,38,0,44747,2,1,1.0,2,2249,2807,558,53,False,0,38,568,1.0,1.0,0.2,90.0,1.0,0.0,0.0,1.1333333333333333,2.08,1.1400000000000001,0.13333333333333333,0.33333333333333337,0.2,5.3
Edinson Cavani,FWD,Man Utd,0.0,0,0,0,0,0.0,569,45,0,0,0.0,0.0,2020-10-17T19:00:00Z,0,14,0,0,0,0,5,0,27586,4,1,0.0,0,24237,40011,15774,80,False,0,5,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Edinson Cavani,FWD,Man Utd,0.4,0,0,2,0,0.0,569,55,0,0,2.4,0.0,2020-10-24T16:30:00Z,32,5,0,0,0,0,6,0,35601,0,0,24.0,1,7765,14726,6961,80,True,0,6,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Edinson Cavani,FWD,Man Utd,0.7,0,0,2,0,0.5,569,64,0,0,0.0,0.0,2020-11-01T16:30:00Z,15,1,0,0,0,0,7,0,50645,1,0,0.0,1,12008,18871,6863,80,True,0,7,569,1.0,1.0,0.5,32.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.2,0.5,8.0
Edinson Cavani,FWD,Man Utd,1.8,0,0,26,0,1.3,569,73,0,1,5.6,34.0,2020-11-07T12:30:00Z,8,7,0,0,0,0,8,0,41676,3,1,21.0,5,-9536,5831,15367,80,False,0,8,569,2.0,2.0,0.6666666666666666,47.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.16666666666666666,8.0,0.7999999999999999,0.6666666666666666,8.0
Edinson Cavani,FWD,Man Utd,3.0,0,0,-1,0,0.6,569,84,0,0,3.9,0.2,2020-11-21T20:00:00Z,27,18,0,0,0,0,9,0,63515,0,1,38.0,0,15967,24413,8446,80,True,1,9,569,7.0,7.0,1.75,55.0,0.0,1.0,0.0,7.5,8.5,0.45,11.25,2.0,1.75,8.0
Edinson Cavani,FWD,Man Utd,7.2,1,3,68,0,15.3,569,96,0,2,16.2,90.4,2020-11-29T14:00:00Z,45,16,0,0,0,0,10,0,48624,3,2,56.0,15,-13551,3568,17119,80,False,0,10,569,6.0,7.0,1.4,82.0,0.0,1.0,0.0,5.8,6.840000000000001,0.48,16.6,2.38,1.4,8.0
Edinson Cavani,FWD,Man Utd,5.8,0,0,2,0,1.4,569,108,1,0,0.0,0.0,2020-12-05T17:30:00Z,45,19,0,0,0,0,11,0,274902,3,1,0.0,1,201055,210304,9249,81,False,0,11,569,20.0,22.0,4.4,127.0,0.0,3.0,1.0,19.4,24.92,3.54,27.8,5.62,4.4,8.1
Edinson Cavani,FWD,Man Utd,1.8,0,0,0,0,0.0,569,115,0,0,0.0,0.0,2020-12-12T17:30:00Z,0,12,0,0,0,0,12,0,146089,0,0,0.0,0,-108648,9631,118279,80,True,0,12,569,16.0,22.0,4.4,140.0,0.0,3.0,1.0,19.4,24.92,3.8200000000000003,23.0,5.14,4.4,8.0
Edinson Cavani,FWD,Man Utd,2.8,0,0,0,0,0.0,569,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,15,0,0,0,0,13,0,109219,3,2,0.0,0,-40656,2293,42949,80,False,0,13,569,16.0,21.0,4.2,125.0,0.0,3.0,1.0,19.0,24.92,3.72,23.0,5.14,4.2,8.0
Edinson Cavani,FWD,Man Utd,2.9,0,0,0,0,0.4,569,134,1,0,3.3,8.4,2020-12-20T16:30:00Z,19,10,0,0,0,0,14,0,81511,2,6,24.0,1,-28653,1161,29814,79,True,0,14,569,1.0,16.0,3.2,117.0,0.0,2.0,1.0,13.8,18.12,3.46,18.8,4.02,3.2,7.9
Edinson Cavani,FWD,Man Utd,3.5,1,0,16,0,13.5,569,143,1,0,3.4,18.4,2020-12-26T12:30:00Z,15,9,0,0,0,0,15,0,80278,2,2,2.0,4,-3778,10835,14613,78,False,0,15,569,1.0,17.0,3.4,109.0,0.0,2.0,1.0,14.0,19.76,3.4200000000000004,16.0,3.9,3.4,7.8
Edinson Cavani,FWD,Man Utd,1.8,0,0,-4,1,3.0,569,154,0,0,1.5,0.0,2020-12-29T20:00:00Z,90,20,0,0,0,0,16,0,107749,0,1,15.0,2,24475,29452,4977,78,True,0,16,569,5.0,6.0,1.2,79.0,0.0,0.0,1.0,3.6,5.359999999999999,3.06,5.2,1.3399999999999999,1.2,7.8
Edinson Cavani,FWD,Man Utd,0.0,0,0,0,0,0.0,569,164,0,0,0.0,0.0,2021-01-01T20:00:00Z,0,2,0,0,0,0,17,0,82802,1,2,0.0,0,-24652,11919,36571,78,True,0,17,569,7.0,7.0,1.4,124.0,1.0,0.0,1.0,2.4,5.359999999999999,3.38,8.2,1.64,1.4,7.8
Edinson Cavani,FWD,Man Utd,2.7,0,0,9,1,21.8,569,379,0,0,7.3,6.2,2021-01-12T20:15:00Z,90,4,0,0,0,0,18,0,158336,1,0,45.0,2,35443,55253,19810,78,False,0,18,569,6.0,7.0,1.4,124.0,1.0,0.0,1.0,2.4,5.359999999999999,3.38,8.2,1.64,1.4,7.8
Edinson Cavani,FWD,Man Utd,5.9,0,1,29,0,2.4,569,171,1,1,7.8,39.8,2021-01-20T20:15:00Z,90,8,0,0,0,0,19,0,221262,2,1,36.0,7,89570,107271,17701,78,False,0,19,569,4.0,9.0,1.8,214.0,2.0,0.0,1.0,4.2,6.6,7.74,17.2,3.1,1.8,7.8
Edinson Cavani,FWD,Man Utd,5.9,0,0,3,0,0.2,569,184,0,0,0.3,2.4,2021-01-17T16:30:00Z,29,11,0,0,0,0,19,0,221262,0,0,0.0,1,89570,107271,17701,78,False,0,19,569,4.0,9.0,1.8,214.0,2.0,0.0,1.0,4.2,6.6,7.74,17.2,3.1,1.8,7.8
Edinson Cavani,FWD,Man Utd,2.7,0,0,1,0,0.3,569,192,1,0,0.7,1.0,2021-01-27T20:15:00Z,24,15,0,0,0,0,20,0,333650,2,1,6.0,1,115840,147512,31672,78,True,0,20,569,10.0,16.0,3.2,314.0,3.0,1.0,1.0,7.4,9.139999999999999,7.92,16.0,3.25,3.2,7.8
Edinson Cavani,FWD,Man Utd,2.6,0,0,-3,1,15.1,569,199,0,0,2.7,0.0,2021-01-30T17:30:00Z,90,1,0,0,0,0,21,0,325761,0,0,15.0,2,-7717,47419,55136,79,False,0,21,569,11.0,13.0,2.6,323.0,3.0,1.0,0.0,4.4,5.659999999999999,5.280000000000001,16.8,2.71,2.6,7.9
Edinson Cavani,FWD,Man Utd,3.5,0,0,25,0,2.5,569,213,0,1,5.9,31.4,2021-02-02T20:15:00Z,45,16,0,0,0,0,22,0,355853,0,9,25.0,5,26757,59153,32396,79,True,0,22,569,11.0,13.0,2.6,323.0,3.0,1.0,0.0,4.6,5.659999999999999,7.7,16.8,2.95,2.6,7.9
Edinson Cavani,FWD,Man Utd,3.2,0,2,37,0,27.6,569,224,3,1,11.5,40.2,2021-02-06T20:00:00Z,90,7,0,0,0,0,23,0,300214,3,3,47.0,8,-55322,21722,77044,79,True,0,23,569,8.0,18.0,3.6,368.0,3.0,2.0,0.0,9.6,11.94,8.2,21.8,4.130000000000001,3.6,7.9
Edinson Cavani,FWD,Man Utd,5.2,0,0,6,0,3.3,569,237,1,0,0.8,1.0,2021-02-14T14:00:00Z,90,18,0,0,0,0,24,0,518756,1,1,4.0,2,196720,219327,22607,80,False,0,24,569,15.0,24.0,4.8,368.0,3.0,3.0,0.0,15.2,18.74,9.36,22.2,4.970000000000001,4.8,8.0
Edinson Cavani,FWD,Man Utd,2.9,0,0,0,0,0.0,569,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,394604,1,3,0.0,0,-109669,26932,136601,80,True,0,25,569,15.0,18.0,3.6,339.0,3.0,2.0,0.0,13.2,14.719999999999999,9.760000000000002,19.4,4.32,3.6,8.0
Edinson Cavani,FWD,Man Utd,2.6,0,0,0,0,0.0,569,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,0,0,0,0,26,0,226853,0,0,0.0,0,-164450,3268,167718,79,False,0,26,569,10.0,17.0,3.4,315.0,3.0,2.0,0.0,13.0,14.52,9.7,18.2,4.180000000000001,3.4,7.9
Edinson Cavani,FWD,Man Utd,2.6,0,0,4,1,12.8,569,281,0,0,2.8,0.0,2021-03-03T20:15:00Z,75,6,0,0,0,0,26,0,226853,0,0,17.0,2,-164450,3268,167718,79,False,0,26,569,10.0,17.0,3.4,315.0,3.0,2.0,0.0,13.0,14.52,9.7,18.2,4.180000000000001,3.4,7.9
Edinson Cavani,FWD,Man Utd,0.3,0,0,0,0,0.0,569,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,202269,2,0,0.0,0,-31071,4836,35907,79,False,0,27,569,4.0,17.0,3.4,300.0,3.0,2.0,0.0,14.0,14.52,7.960000000000001,16.9,3.9200000000000004,3.4,7.9
Edinson Cavani,FWD,Man Utd,0.2,0,0,0,0,0.0,569,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,159246,0,1,0.0,0,-43452,1879,45331,79,True,0,28,569,2.0,12.0,2.4,255.0,3.0,1.0,0.0,9.0,8.24,7.459999999999999,11.9,2.7399999999999998,2.4,7.9
Edinson Cavani,FWD,Man Utd,1.0,0,0,3,0,1.8,569,295,1,0,0.9,0.8,2021-04-04T18:30:00Z,81,3,0,0,0,0,30,0,146011,1,2,6.0,1,2312,9366,7054,78,True,1,30,569,2.0,4.0,0.8,165.0,2.0,0.0,0.0,1.6,0.2,1.94,2.5,0.44000000000000006,0.8,7.8
Edinson Cavani,FWD,Man Utd,6.0,1,3,43,0,27.6,569,306,1,1,10.8,42.4,2021-04-11T15:30:00Z,90,17,0,0,0,0,31,0,140826,3,1,38.0,11,-5560,3938,9498,78,False,1,31,569,1.0,3.0,0.6,156.0,2.0,0.0,0.0,1.0,0.16,1.6400000000000001,2.9,0.45999999999999996,0.6,7.8
Edinson Cavani,FWD,Man Utd,7.0,0,1,25,0,0.9,569,315,1,1,7.0,33.6,2021-04-18T15:00:00Z,45,4,0,0,0,0,32,0,238812,1,3,35.0,6,94710,99030,4320,78,True,0,32,569,12.0,14.0,2.8,246.0,3.0,1.0,1.0,9.6,8.639999999999999,7.160000000000001,10.5,2.62,2.8,7.8
Edinson Cavani,FWD,Man Utd,5.3,0,0,3,0,11.1,569,322,0,0,1.9,2.0,2021-04-25T13:00:00Z,4,10,0,0,0,0,33,0,374955,0,0,6.0,1,127670,140228,12558,79,False,0,33,569,18.0,18.0,3.6,216.0,2.0,2.0,1.0,14.2,15.36,6.0600000000000005,15.8,3.7400000000000007,3.6,7.9
Edinson Cavani,FWD,Man Utd,0.0,1,0,9,0,26.7,569,334,4,0,5.0,16.6,2021-05-13T19:15:00Z,90,11,0,0,0,0,35,0,648361,4,2,7.0,4,307460,324012,16552,79,True,1,35,569,18.0,19.0,3.8,220.0,2.0,2.0,1.0,14.8,15.76,8.280000000000001,17.0,4.12,3.8,7.9
Edinson Cavani,FWD,Man Utd,0.0,0,1,26,0,1.1,569,340,0,1,7.2,34.0,2021-05-09T13:05:00Z,25,2,0,0,0,0,35,0,648361,3,1,37.0,6,307460,324012,16552,79,False,0,35,569,18.0,19.0,3.8,220.0,2.0,2.0,1.0,14.8,15.76,8.280000000000001,17.0,4.12,3.8,7.9
Edinson Cavani,FWD,Man Utd,0.0,0,0,1,0,0.6,569,352,1,0,0.2,0.0,2021-05-11T17:00:00Z,24,9,0,0,0,0,35,0,648361,2,1,2.0,1,307460,324012,16552,79,True,0,35,569,18.0,19.0,3.8,220.0,2.0,2.0,1.0,14.8,15.76,8.280000000000001,17.0,4.12,3.8,7.9
Edinson Cavani,FWD,Man Utd,4.7,0,3,35,0,11.5,569,364,1,1,5.9,40.6,2021-05-18T17:00:00Z,86,8,0,0,0,0,37,0,538210,1,1,7.0,9,51653,70964,19311,80,True,0,37,569,18.0,30.0,6.0,359.0,3.0,3.0,2.0,17.2,19.133333333333333,10.173333333333336,20.066666666666666,4.946666666666667,6.0,8.0
Edinson Cavani,FWD,Man Utd,0.5,0,0,0,0,0.0,569,378,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,20,0,0,0,0,38,0,567963,2,1,0.0,0,26621,78041,51420,80,False,0,38,569,21.0,38.0,7.6,364.0,3.0,4.0,2.0,23.6,27.093333333333334,12.113333333333333,20.266666666666666,5.946666666666667,7.6,8.0
Raphael Dias Belloli,MID,Leeds,1.4,0,0,3,0,4.2,570,42,0,0,1.1,0.4,2020-10-19T19:00:00Z,8,20,0,0,0,0,5,0,2631,1,0,6.0,1,2206,2761,555,55,True,0,5,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
Raphael Dias Belloli,MID,Leeds,1.0,0,0,2,0,0.8,570,50,0,0,0.4,0.0,2020-10-23T19:00:00Z,7,2,0,0,0,0,6,0,3339,3,0,4.0,1,607,1131,524,55,False,0,6,570,1.0,1.0,1.0,8.0,0.0,0.0,0.0,3.0,0.4,4.2,6.0,1.1,1.0,5.5
Raphael Dias Belloli,MID,Leeds,0.2,0,0,0,0,0.0,570,62,0,0,0.0,0.0,2020-11-02T20:00:00Z,0,9,0,0,0,0,7,0,3339,4,1,0.0,0,-149,563,712,55,True,0,7,570,2.0,2.0,1.0,15.0,0.0,0.0,0.0,2.5,0.2,2.5,5.0,0.75,1.0,5.5
Raphael Dias Belloli,MID,Leeds,0.6,0,0,5,0,2.1,570,72,1,0,0.9,4.2,2020-11-07T15:00:00Z,45,6,0,0,0,0,8,0,2661,1,4,3.0,1,-706,195,901,55,False,0,8,570,2.0,2.0,0.6666666666666666,15.0,0.0,0.0,0.0,1.6666666666666667,0.13333333333333333,1.6666666666666667,3.3333333333333335,0.5,0.6666666666666666,5.5
Raphael Dias Belloli,MID,Leeds,0.8,0,0,10,1,21.2,570,82,0,0,5.5,6.0,2020-11-22T16:30:00Z,90,1,0,0,0,0,9,0,2831,0,0,28.0,3,31,495,464,54,True,0,9,570,2.0,3.0,0.75,60.0,0.0,0.0,0.0,2.5,1.1500000000000001,1.7750000000000001,3.25,0.6000000000000001,0.75,5.4
Raphael Dias Belloli,MID,Leeds,3.2,0,1,29,1,23.2,570,93,0,1,10.2,42.6,2020-11-28T17:30:00Z,84,7,0,0,0,0,10,0,5602,1,0,36.0,9,2468,2857,389,54,False,0,10,570,4.0,6.0,1.2,150.0,1.0,0.0,0.0,4.0,2.12,5.66,8.2,1.58,1.2,5.4
Raphael Dias Belloli,MID,Leeds,3.8,0,0,6,0,22.8,570,102,3,0,5.7,9.8,2020-12-05T20:00:00Z,90,5,0,0,0,0,11,0,28739,1,3,24.0,1,21525,23210,1685,54,False,1,11,570,13.0,14.0,2.8,226.0,2.0,1.0,0.0,9.2,10.56,9.459999999999999,14.2,3.4,2.8,5.4
Raphael Dias Belloli,MID,Leeds,3.8,0,0,18,0,52.4,570,113,2,0,12.3,25.4,2020-12-11T20:00:00Z,90,19,0,0,0,0,12,0,51602,2,1,45.0,2,22575,26105,3530,54,True,0,12,570,13.0,14.0,2.8,309.0,3.0,1.0,0.0,10.0,12.520000000000001,13.86,18.2,4.459999999999999,2.8,5.4
Raphael Dias Belloli,MID,Leeds,3.2,0,0,6,0,36.4,570,122,2,0,11.6,10.4,2020-12-16T18:00:00Z,90,14,0,0,0,0,13,0,55651,2,5,69.0,1,4604,10404,5800,54,True,1,13,570,12.0,16.0,3.2,399.0,4.0,1.0,0.0,13.6,17.6,24.339999999999996,27.2,6.919999999999999,3.2,5.4
Raphael Dias Belloli,MID,Leeds,3.5,2,0,21,0,57.8,570,134,6,0,15.2,43.0,2020-12-20T16:30:00Z,90,13,0,0,0,0,14,0,52354,2,6,51.0,8,-3409,5379,8788,54,False,0,14,570,4.0,16.0,3.2,444.0,5.0,1.0,0.0,13.8,18.84,31.2,40.4,9.059999999999999,3.2,5.4
Raphael Dias Belloli,MID,Leeds,4.5,0,0,12,1,20.9,570,142,0,0,7.5,13.0,2020-12-27T12:00:00Z,69,4,0,0,0,0,15,0,95030,0,1,41.0,3,39779,44355,4576,54,True,0,15,570,11.0,21.0,4.2,444.0,5.0,1.0,2.0,16.0,26.24,38.52,45.0,11.0,4.2,5.4
Raphael Dias Belloli,MID,Leeds,4.3,0,0,25,1,4.8,570,158,0,1,6.4,37.6,2020-12-29T18:00:00Z,80,18,0,0,0,0,16,0,123824,5,0,22.0,8,29191,38514,9323,54,False,0,16,570,12.0,15.0,3.0,429.0,5.0,0.0,2.0,12.6,20.32,38.059999999999995,46.0,10.459999999999999,3.0,5.4
Raphael Dias Belloli,MID,Leeds,3.5,0,0,16,0,46.8,570,167,3,0,7.9,20.8,2021-01-02T12:30:00Z,90,17,0,0,0,0,17,0,161316,0,3,11.0,2,36493,49563,13070,55,False,0,17,570,19.0,22.0,4.4,419.0,5.0,1.0,2.0,16.4,25.880000000000003,34.46,45.6,10.6,4.4,5.5
Raphael Dias Belloli,MID,Leeds,3.8,0,0,9,0,16.5,570,182,1,0,2.6,9.8,2021-01-16T15:00:00Z,74,3,0,0,0,0,19,0,127644,1,0,0.0,2,-18455,13743,32198,55,True,0,19,570,13.0,22.0,4.4,419.0,5.0,1.0,2.0,16.0,24.96,33.339999999999996,38.8,9.72,4.4,5.5
Raphael Dias Belloli,MID,Leeds,5.7,1,3,36,0,22.7,570,196,1,1,11.7,61.8,2021-01-26T18:00:00Z,90,14,0,0,0,0,20,0,114249,2,1,32.0,13,-16447,7674,24121,54,False,0,20,570,12.0,23.0,4.6,403.0,5.0,1.0,2.0,16.6,24.84,29.359999999999996,25.0,7.92,4.6,5.4
Raphael Dias Belloli,MID,Leeds,5.0,1,0,17,0,13.3,570,204,1,0,6.2,27.2,2021-01-31T14:00:00Z,79,9,0,0,0,0,21,0,110439,3,1,21.0,5,-5085,12468,17553,54,False,0,21,570,17.0,28.0,5.6,403.0,5.0,2.0,1.0,19.6,28.6,22.339999999999996,21.2,7.219999999999999,5.6,5.4
Raphael Dias Belloli,MID,Leeds,5.4,0,2,25,0,25.0,570,212,2,1,15.1,52.2,2021-02-03T19:30:00Z,90,7,0,0,0,0,22,0,98983,2,1,74.0,9,-11324,5577,16901,54,True,0,22,570,20.0,30.0,6.0,413.0,5.0,2.0,2.0,20.6,31.439999999999998,20.82,17.2,6.959999999999999,6.0,5.4
Raphael Dias Belloli,MID,Leeds,7.0,1,0,21,1,23.6,570,222,0,0,9.8,13.2,2021-02-08T20:00:00Z,90,6,0,0,0,0,23,0,162039,0,2,61.0,6,59791,65282,5491,53,True,0,23,570,27.0,31.0,6.2,423.0,5.0,2.0,2.0,20.6,34.36,24.859999999999996,27.6,8.7,6.2,5.3
Raphael Dias Belloli,MID,Leeds,7.1,1,0,17,0,38.3,570,229,4,0,8.6,28.0,2021-02-14T16:30:00Z,90,1,0,0,0,0,24,0,217031,2,4,20.0,5,51987,72038,20051,53,False,0,24,570,20.0,35.0,7.0,423.0,5.0,2.0,3.0,21.6,32.839999999999996,20.220000000000002,37.6,9.080000000000002,7.0,5.3
Raphael Dias Belloli,MID,Leeds,12.4,0,1,30,1,53.8,570,172,0,1,11.9,48.0,2021-02-23T18:00:00Z,90,16,0,0,0,0,25,0,831839,0,3,17.0,8,602264,612271,10007,54,True,1,25,570,20.0,38.0,7.6,439.0,5.0,2.0,4.0,23.2,36.48,24.58,41.6,10.28,7.6,5.4
Raphael Dias Belloli,MID,Leeds,12.4,0,2,29,0,88.6,570,248,1,0,17.3,35.0,2021-02-19T20:00:00Z,90,20,0,0,0,0,25,0,831839,0,1,49.0,4,602264,612271,10007,54,False,0,25,570,20.0,38.0,7.6,439.0,5.0,2.0,4.0,23.2,36.48,24.58,41.6,10.28,7.6,5.4
Raphael Dias Belloli,MID,Leeds,5.7,0,0,10,0,50.8,570,252,1,0,9.2,12.6,2021-02-27T17:30:00Z,90,2,0,0,0,0,26,0,732151,1,0,29.0,2,-88432,107972,196404,54,True,0,26,570,23.0,37.0,7.4,529.0,6.0,2.0,3.0,21.9,32.42,34.279999999999994,41.8,10.860000000000001,7.4,5.4
Raphael Dias Belloli,MID,Leeds,3.7,0,0,13,0,17.4,570,268,2,0,8.1,15.4,2021-03-08T20:00:00Z,90,19,0,0,0,0,27,0,837804,0,2,48.0,2,91604,130876,39272,54,False,0,27,570,19.0,34.0,6.8,540.0,6.0,2.0,2.0,20.5,29.500000000000007,41.779999999999994,43.4,11.46,6.8,5.4
Raphael Dias Belloli,MID,Leeds,3.5,0,0,5,1,31.1,570,273,0,0,8.9,12.8,2021-03-13T12:30:00Z,90,5,0,0,0,0,28,0,897253,0,0,45.0,3,57069,103223,46154,55,True,0,28,570,16.0,27.0,5.4,540.0,6.0,1.0,2.0,18.1,22.14,40.26,38.2,10.059999999999999,5.4,5.5
